POS,VAL,%,ACT-VAL,CH,FREQNum,FREQValue,FRAME
770,12.28490748974037,183.90179921841585,182,B,439,18906.15234375,951
770,14.023339508886346,201.44753891293624,200,B,440,18949.21875,952
1541,41.611466071850145,593.3398673298695,592,B,441,18992.28515625,953
1541,51.479641779022664,804.6418245077325,803,B,442,19035.3515625,954
1541,58.05510880742879,856.7436321446788,855,B,443,19078.41796875,955
1541,56.732180019027886,861.431406462679,860,B,444,19121.484375,956
1541,45.11472228227302,686.0269808252264,685,B,445,19164.55078125,957
1541,39.486152816679486,610.7996477638537,609,B,446,19207.6171875,958
1541,33.03093920525421,514.4671781295627,513,B,447,19250.68359375,959
831,15.20222209852514,238.60828768100924,237,B,448,19293.75,960
207,15.66405889041582,731.8713328350804,730,B,449,19336.81640625,961
831,17.68051201493293,269.9900305176015,268,B,449,19336.81640625,961
1541,14.33446282704885,218.8942295822435,217,B,449,19336.81640625,961
207,13.62802674306932,645.6091175576406,644,B,450,19379.8828125,962
770,13.787871969703279,210.3750067243143,209,B,450,19379.8828125,962
831,13.875885480057086,211.71791467074712,210,B,450,19379.8828125,962
770,12.24356821505173,184.85286860741343,183,B,451,19422.94921875,963
831,10.208062226773098,154.1208863623761,153,B,451,19422.94921875,963
1590,16.92573568600772,257.3743912140101,256,B,452,19466.015625,964
770,12.666827630798945,192.82649717316536,191,B,453,19509.08203125,965
770,13.24396042917121,205.26037539488,204,B,454,19552.1484375,966
208,9.884226247360091,286.2360326230245,285,B,455,19595.21484375,967
1590,10.824726998953375,169.12302337426698,168,B,455,19595.21484375,967
417,13.807725921965147,211.92571826022197,210,B,456,19638.28125,968
770,16.671524652304594,255.88028444366788,254,B,456,19638.28125,968
417,14.41633835753525,236.2352610297834,235,B,457,19681.34765625,969
770,10.285311449582949,170.29165164641088,169,B,458,19724.4140625,970
1501,11.307388234397287,187.21395338211033,186,B,458,19724.4140625,970
211,8.842344344811657,144.6319281439014,143,B,459,19767.48046875,971
770,9.220205773730697,150.81250932290033,149,B,459,19767.48046875,971
1541,10.546170211121495,172.50096498031903,171,B,459,19767.48046875,971
211,14.968403078579719,233.61542298238442,232,B,460,19810.546875,972
211,21.195839928662426,343.4105184873313,342,B,461,19853.61328125,973
211,9.186801251065381,146.91337566994736,145,B,462,19896.6796875,974
770,10.066293219166312,160.97802454795908,159,B,462,19896.6796875,974
208,12.894361433114963,210.49754917024575,209,B,463,19939.74609375,975
208,14.394816790915012,243.17525873719669,242,B,464,19982.8125,976
210,13.439614777344673,228.563458927057,227,B,464,19982.8125,976
770,14.412503098802933,236.47660541933985,235,B,465,20025.87890625,977
417,15.655366828247686,269.8230779142028,268,B,466,20068.9453125,978
770,14.82253804056285,251.22314952995163,250,B,467,20112.01171875,979
417,16.73552490929669,280.18344937048556,279,B,468,20155.078125,980
1023,7.663900587148997,128.37614794192237,127,B,469,20198.14453125,981
1501,8.088506061444956,135.48861170176949,134,B,469,20198.14453125,981
1542,6.952483268553569,116.45936824183143,115,B,469,20198.14453125,981
770,12.120132762741928,200.0382149303353,199,B,470,20241.2109375,982
210,7.141401786847675,302.2714214769132,301,B,471,20284.27734375,983
831,8.67748540092694,145.6853415002003,144,B,471,20284.27734375,983
1501,7.683348125044432,128.99488086058332,127,B,471,20284.27734375,983
1542,8.347032144954893,140.1373983782219,139,B,471,20284.27734375,983
211,16.678428262343143,287.7094824781441,286,B,472,20327.34375,984
207,14.280476080638735,332.3757060813757,331,B,473,20370.41015625,985
1590,13.379023394902958,236.1229029963441,235,B,474,20413.4765625,986
207,10.65763546852,187.31773050298773,186,B,475,20456.54296875,987
211,13.106920663362677,221.2189886636725,220,B,475,20456.54296875,987
417,12.816105421191802,216.3106005370203,215,B,475,20456.54296875,987
1501,10.778424170375628,181.9185570431954,180,B,475,20456.54296875,987
1590,10.873294277961724,183.51977748189648,182,B,475,20456.54296875,987
210,13.467596370010327,290.5616568664067,289,B,476,20499.609375,988
417,10.988201926097016,189.97949077190515,188,B,476,20499.609375,988
417,13.093308909174814,231.97684991032017,230,B,477,20542.67578125,989
1590,21.01292267707542,381.1037312977321,380,B,478,20585.7421875,990
208,24.265446158005112,446.85334415572015,445,B,479,20628.80859375,991
1590,29.11895450997146,536.2317311773985,535,B,479,20628.80859375,991
1590,19.7273418243485,365.6557651351543,364,B,480,20671.875,992
417,15.902869814653634,289.77437418568786,288,B,481,20714.94140625,993
234,8.99319979324231,171.50476502251044,170,B,482,20758.0078125,994
1590,13.790633332797448,245.62793610086305,244,B,483,20801.07421875,995
1541,22.272205735484214,439.0407567723968,438,B,484,20844.140625,996
1590,17.85358189498261,351.9386539153085,350,B,484,20844.140625,996
209,14.885523743004708,288.9629387514319,287,B,485,20887.20703125,997
1590,13.59253250683691,263.8629453730682,262,B,485,20887.20703125,997
1541,33.18342565086857,682.0415820696047,681,B,486,20930.2734375,998
1541,35.32492775092584,666.8409255958301,665,B,487,20973.33984375,999
1541,34.40899800889513,668.6529212456505,667,B,488,21016.40625,1000
1541,33.476819320226824,647.0285384304105,646,B,489,21059.47265625,1001
1541,27.948437159077663,542.8800550160142,541,B,490,21102.5390625,1002
1541,25.697407695273075,508.4079642837388,507,B,491,21145.60546875,1003
207,5.296048983973293,770.3212804648372,769,B,492,21188.671875,1004
1450,5.842237920480564,180.33587177547625,179,B,492,21188.671875,1004
145,2.5408233938652316,52.64871483397711,51,B,493,21231.73828125,1005
637,2.7571832001951826,57.131933058629635,56,B,493,21231.73828125,1005
831,3.161666744052666,65.51328644470392,64,B,493,21231.73828125,1005
1026,2.8896614417457682,59.877031036688265,58,B,493,21231.73828125,1005
1101,2.5434996159936176,52.70416916268408,51,B,493,21231.73828125,1005
1450,2.6933869849431007,141.79574962862498,140,B,493,21231.73828125,1005
207,5.2736922914244655,530.5555911129603,529,B,494,21274.8046875,1006
637,4.503073965040969,90.7979563728713,89,B,494,21274.8046875,1006
831,5.0828135878049245,102.4875651565608,101,B,494,21274.8046875,1006
869,4.431556134962323,89.35590304090826,88,B,494,21274.8046875,1006
1450,4.78209214263377,107.71019640147037,106,B,494,21274.8046875,1006
1501,5.395664286154705,108.79574580838079,107,B,494,21274.8046875,1006
869,6.600651007647074,136.10401968299396,135,B,495,21317.87109375,1007
1541,6.862149347207171,141.49605981862973,140,B,495,21317.87109375,1007
209,13.351910701021875,291.74910235393617,290,B,496,21360.9375,1008
209,9.441879680801359,267.0594731644004,266,B,497,21404.00390625,1009
869,4.443651858418517,95.99938367588075,94,B,498,21447.0703125,1010
1450,3.6079485247114045,163.8882642824624,162,B,498,21447.0703125,1010
417,6.855520385167423,152.3025673077782,151,B,499,21490.13671875,1011
1451,6.425248949618152,142.74363660790883,141,B,499,21490.13671875,1011
1450,6.915940081478787,194.32567736882274,193,B,500,21533.203125,1012
1541,5.817578737496687,289.27300609804274,288,B,500,21533.203125,1012
208,6.516936029969708,320.9732009644341,319,B,501,21576.26953125,1013
208,8.231126032445353,216.25463453946904,215,B,502,21619.3359375,1014
211,8.63498420869996,197.68681815219287,196,B,503,21662.40234375,1015
1451,7.598067583859235,173.9479503905881,172,B,503,21662.40234375,1015
208,4.795933645413991,108.09553906768214,107,B,504,21705.46875,1016
210,5.449498585627384,183.69879864627572,182,B,504,21705.46875,1016
637,5.49391119368597,123.82725366505663,122,B,504,21705.46875,1016
1451,5.872946076579413,132.37032015034902,131,B,504,21705.46875,1016
1590,5.029381512284373,113.35722008315751,112,B,504,21705.46875,1016
831,8.441733484215181,179.702112903877,178,B,505,21748.53515625,1017
1541,9.749990138302824,207.55142672072546,206,B,505,21748.53515625,1017
1590,9.542880207673122,203.14260568804002,202,B,505,21748.53515625,1017
211,8.931000080076682,212.20453736296218,211,B,506,21791.6015625,1018
1590,11.12338331331738,264.2965388813591,263,B,506,21791.6015625,1018
1541,14.841981849272564,326.11827714062815,325,B,507,21834.66796875,1019
234,4.542129886638614,105.57428359779222,104,B,508,21877.734375,1020
509,4.813725924166938,111.88708349688794,110,B,508,21877.734375,1020
831,5.05336091794619,117.45700188861593,116,B,508,21877.734375,1020
1100,4.811853186020315,111.84355480151143,110,B,508,21877.734375,1020
1541,11.809210298669107,273.03552310382184,272,B,509,21920.80078125,1021
1541,11.878612684334268,276.8908598697843,275,B,510,21963.8671875,1022
1590,11.043573454187964,245.29163418756633,244,B,511,22006.93359375,1023
